Date,0
2020-07-31,-0.003853260187084075
2020-08-31,0.026061539637526096
2020-09-30,-0.05390562762065268
2020-10-31,-0.021637180468224028
2020-11-30,0.1837992322722468
2020-12-31,0.023051156244158835
2021-01-31,0.004051612613154436
2021-02-28,0.07058716613014292
2021-03-31,0.05576825661949769
2021-04-30,0.020427109254731138
2021-05-31,0.04632078904924801
2021-06-30,-0.005613327175315888
2021-07-31,-0.012849823653547435
2021-08-31,0.020644406923203393
2021-09-30,-0.011133961550042076
2021-10-31,0.05573972666095937
2021-11-30,-0.05163461907976332
2021-12-31,0.054558854948955814
2022-01-31,0.03489372086324861
2022-02-28,0.003519548688804345
2022-03-31,0.05145635002081716
2022-04-30,-0.038900388833318075
2022-05-31,0.050894817681254444
2022-06-30,-0.10461566315942566
2022-07-31,0.07474305875851815
2022-08-31,-0.0034662783743930597
2022-09-30,-0.07781270308970803
2022-10-31,0.1394792147105395
2022-11-30,0.0618759650862728
2022-12-31,-0.04092431337172035
2023-01-31,0.03702967633135522
2023-02-28,-0.03495252037363083
2023-03-31,-0.002772980377129789
