Date,Open,High,Low,Close
2023-08-11 09:30:00-04:00,15091.75,15092.0,15057.25,15080.25
2023-08-11 09:35:00-04:00,15080.25,15116.75,15076.5,15103.75
2023-08-11 09:40:00-04:00,15100.25,15108.5,15058.5,15073.25
2023-08-11 09:45:00-04:00,15070.25,15090.75,15052.0,15080.75
2023-08-11 09:50:00-04:00,15077.75,15083.0,15059.0,15068.25
2023-08-11 09:55:00-04:00,15070.25,15083.75,15066.5,15072.75
2023-08-11 10:00:00-04:00,15071.25,15128.0,15069.0,15115.5
2023-08-11 10:05:00-04:00,15114.25,15130.0,15098.75,15107.75
2023-08-11 10:10:00-04:00,15105.75,15136.75,15088.0,15131.0
2023-08-11 10:15:00-04:00,15131.25,15156.75,15129.0,15136.25
2023-08-11 10:20:00-04:00,15143.25,15174.25,15143.25,15159.0
2023-08-11 10:25:00-04:00,15163.0,15165.75,15140.0,15147.0
2023-08-11 10:30:00-04:00,15146.75,15158.5,15128.75,15130.75
2023-08-11 10:35:00-04:00,15125.75,15153.0,15117.5,15146.0
2023-08-11 10:40:00-04:00,15147.0,15165.5,15131.5,15139.0
2023-08-11 10:45:00-04:00,15137.75,15148.5,15123.75,15132.75
2023-08-11 10:50:00-04:00,15135.5,15136.5,15094.25,15096.25
2023-08-11 10:55:00-04:00,15096.25,15111.75,15095.5,15100.75
2023-08-11 11:00:00-04:00,15101.25,15117.0,15101.0,15113.25
2023-08-11 11:05:00-04:00,15109.75,15114.25,15084.0,15092.5
2023-08-11 11:10:00-04:00,15092.0,15094.5,15066.0,15073.25
2023-08-11 11:15:00-04:00,15072.0,15075.5,15062.0,15072.75
2023-08-11 11:20:00-04:00,15071.25,15083.0,15058.75,15062.0
2023-08-11 11:25:00-04:00,15064.75,15071.5,15055.5,15056.75
2023-08-11 11:30:00-04:00,15057.0,15068.0,15037.25,15041.5
2023-08-11 11:35:00-04:00,15040.25,15068.75,15039.75,15057.0
2023-08-11 11:40:00-04:00,15054.75,15060.0,15043.5,15060.0
2023-08-11 11:45:00-04:00,15060.75,15065.25,15042.25,15048.75
2023-08-11 11:50:00-04:00,15048.25,15053.25,15039.5,15053.25
2023-08-11 11:55:00-04:00,15051.5,15084.5,15048.25,15083.0
2023-08-11 12:00:00-04:00,15082.75,15092.5,15077.75,15085.25
2023-08-11 12:05:00-04:00,15087.5,15105.0,15085.0,15088.75
2023-08-11 12:10:00-04:00,15090.5,15114.25,15085.0,15109.5
2023-08-11 12:15:00-04:00,15110.5,15119.25,15095.25,15097.75
2023-08-11 12:20:00-04:00,15097.0,15104.25,15086.25,15089.0
2023-08-11 12:25:00-04:00,15088.25,15091.5,15066.25,15081.0
2023-08-11 12:30:00-04:00,15081.75,15096.25,15081.75,15089.75
2023-08-11 12:35:00-04:00,15088.75,15090.5,15072.5,15073.5
2023-08-11 12:40:00-04:00,15071.0,15075.75,15059.5,15062.0
