Date,Open,High,Low,Close
2023-07-17 09:30:00-04:00,15611.65,15640.4,15611.65,15627.4
2023-07-17 09:35:00-04:00,15627.4,15657.65,15627.4,15642.65
2023-07-17 09:40:00-04:00,15642.65,15650.15,15615.78,15616.15
2023-07-17 09:45:00-04:00,15616.15,15616.65,15592.9,15600.65
2023-07-17 09:50:00-04:00,15600.65,15608.65,15585.65,15600.4
2023-07-17 09:55:00-04:00,15600.4,15619.15,15590.4,15616.15
2023-07-17 10:00:00-04:00,15616.15,15627.4,15610.9,15625.78
2023-07-17 10:05:00-04:00,15625.78,15634.15,15606.9,15634.15
2023-07-17 10:10:00-04:00,15634.15,15634.15,15607.15,15629.9
2023-07-17 10:15:00-04:00,15629.9,15639.28,15623.15,15629.78
2023-07-17 10:20:00-04:00,15629.78,15642.65,15628.53,15637.53
2023-07-17 10:25:00-04:00,15637.53,15640.15,15622.65,15629.78
2023-07-17 10:30:00-04:00,15629.78,15637.53,15627.4,15636.9
2023-07-17 10:35:00-04:00,15636.9,15647.9,15621.9,15629.65
2023-07-17 10:40:00-04:00,15629.65,15629.65,15615.9,15624.9
2023-07-17 10:45:00-04:00,15624.9,15633.65,15617.15,15632.15
2023-07-17 10:50:00-04:00,15631.4,15640.65,15623.65,15636.9
2023-07-17 10:55:00-04:00,15635.9,15636.15,15616.28,15631.15
2023-07-17 11:00:00-04:00,15631.15,15636.78,15617.9,15625.78
2023-07-17 11:05:00-04:00,15625.78,15641.03,15623.4,15637.9
2023-07-17 11:10:00-04:00,15637.9,15645.28,15617.65,15645.28
2023-07-17 11:15:00-04:00,15645.28,15645.53,15626.9,15636.15
2023-07-17 11:20:00-04:00,15636.15,15639.53,15629.28,15639.28
2023-07-17 11:25:00-04:00,15639.28,15660.78,15638.28,15657.15
2023-07-17 11:30:00-04:00,15657.15,15664.15,15651.4,15660.03
2023-07-17 11:35:00-04:00,15660.03,15667.9,15657.4,15665.65
2023-07-17 11:40:00-04:00,15665.65,15674.28,15663.4,15673.53
2023-07-17 11:45:00-04:00,15673.53,15675.53,15669.15,15673.53
2023-07-17 11:50:00-04:00,15673.53,15681.03,15668.4,15669.65
2023-07-17 11:55:00-04:00,15669.65,15686.9,15667.4,15682.9
2023-07-17 12:00:00-04:00,15684.03,15685.28,15670.9,15671.28
2023-07-17 12:05:00-04:00,15671.28,15682.15,15670.53,15675.65
2023-07-17 12:10:00-04:00,15675.65,15679.9,15670.15,15673.15
2023-07-17 12:15:00-04:00,15673.15,15673.78,15662.15,15665.15
2023-07-17 12:20:00-04:00,15665.15,15666.9,15656.9,15656.9
2023-07-17 12:25:00-04:00,15656.9,15660.15,15644.65,15650.78
2023-07-17 12:30:00-04:00,15650.78,15653.15,15640.03,15643.53
2023-07-17 12:35:00-04:00,15643.53,15649.28,15637.9,15647.4
2023-07-17 12:40:00-04:00,15647.4,15654.03,15644.28,15649.28
2023-07-17 12:45:00-04:00,15649.28,15662.03,15649.28,15660.53
2023-07-17 12:50:00-04:00,15660.53,15669.53,15659.53,15667.03
2023-07-17 12:55:00-04:00,15667.03,15672.15,15661.15,15672.03
2023-07-17 13:00:00-04:00,15672.03,15674.65,15669.65,15673.65
2023-07-17 13:05:00-04:00,15673.65,15678.78,15663.4,15665.4
2023-07-17 13:10:00-04:00,15665.4,15677.53,15664.4,15674.03
2023-07-17 13:15:00-04:00,15674.03,15675.4,15668.15,15669.65
2023-07-17 13:20:00-04:00,15669.65,15669.9,15658.15,15659.15
2023-07-17 13:25:00-04:00,15659.15,15665.9,15656.65,15665.9
2023-07-17 13:30:00-04:00,15665.9,15674.03,15665.9,15672.28
2023-07-17 13:35:00-04:00,15672.28,15672.28,15664.9,15665.9
2023-07-17 13:40:00-04:00,15665.9,15679.15,15664.28,15676.9
2023-07-17 13:45:00-04:00,15676.9,15693.9,15676.9,15692.9
2023-07-17 13:50:00-04:00,15692.9,15696.15,15688.78,15691.65
2023-07-17 13:55:00-04:00,15691.65,15697.65,15688.53,15696.15
2023-07-17 14:00:00-04:00,15696.15,15697.03,15691.15,15692.9
2023-07-17 14:05:00-04:00,15692.9,15695.65,15684.9,15693.9
2023-07-17 14:10:00-04:00,15693.78,15699.65,15692.53,15695.78
2023-07-17 14:15:00-04:00,15695.78,15702.78,15695.78,15701.28
