Date,Open,High,Low,Close
2023-07-10 09:30:00-04:00,,-1.0,inf,
2023-07-10 09:35:00-04:00,,-1.0,inf,
2023-07-10 09:40:00-04:00,,-1.0,inf,
2023-07-10 09:45:00-04:00,,-1.0,inf,
2023-07-10 09:50:00-04:00,,-1.0,inf,
2023-07-10 09:55:00-04:00,,-1.0,inf,
2023-07-10 10:00:00-04:00,,-1.0,inf,
2023-07-10 10:05:00-04:00,15101.0,15116.25,15096.25,15112.75
2023-07-10 10:10:00-04:00,15112.75,15143.5,15112.75,15131.0
2023-07-10 10:15:00-04:00,15131.0,15166.25,15129.75,15160.0
2023-07-10 10:20:00-04:00,15160.0,15175.75,15160.0,15169.5
2023-07-10 10:25:00-04:00,15169.5,15176.5,15153.75,15174.0
2023-07-10 10:30:00-04:00,15174.0,15196.0,15174.0,15196.0
2023-07-10 10:35:00-04:00,15196.0,15203.0,15176.25,15176.75
2023-07-10 10:40:00-04:00,15176.75,15182.5,15154.5,15157.75
2023-07-10 10:45:00-04:00,15157.75,15165.75,15135.0,15165.0
2023-07-10 10:50:00-04:00,15165.0,15169.75,15137.5,15144.75
2023-07-10 10:55:00-04:00,15144.75,15162.5,15141.5,15153.75
2023-07-10 11:00:00-04:00,15153.75,15168.5,15140.75,15146.75
2023-07-10 11:05:00-04:00,15146.75,15160.25,15139.75,15152.0
2023-07-10 11:10:00-04:00,15152.0,15155.0,15125.25,15135.5
2023-07-10 11:15:00-04:00,15135.5,15153.25,15131.25,15148.25
2023-07-10 11:20:00-04:00,15148.25,15153.25,15133.5,15153.25
2023-07-10 11:25:00-04:00,15153.25,15158.75,15137.75,15141.75
2023-07-10 11:30:00-04:00,15141.75,15152.75,15134.25,15137.75
2023-07-10 11:35:00-04:00,15137.75,15155.75,15134.75,15155.0
2023-07-10 11:40:00-04:00,15155.0,15174.5,15153.5,15170.0
2023-07-10 11:45:00-04:00,15170.0,15174.25,15168.0,15169.25
2023-07-10 11:50:00-04:00,15169.25,15174.25,15137.5,15137.5
2023-07-10 11:55:00-04:00,15137.5,15137.75,15110.75,15119.5
2023-07-10 12:00:00-04:00,15119.5,15134.0,15115.75,15134.0
2023-07-10 12:05:00-04:00,15134.0,15139.25,15115.75,15115.75
2023-07-10 12:10:00-04:00,15115.75,15117.5,15073.75,15093.25
2023-07-10 12:15:00-04:00,15093.25,15093.5,15070.5,15071.5
2023-07-10 12:20:00-04:00,15071.5,15076.5,15065.5,15069.25
2023-07-10 12:25:00-04:00,15069.25,15086.0,15063.25,15082.5
2023-07-10 12:30:00-04:00,15082.5,15105.25,15082.25,15103.0
2023-07-10 12:35:00-04:00,15103.0,15112.5,15099.0,15107.5
2023-07-10 12:40:00-04:00,15107.5,15116.0,15102.25,15112.0
2023-07-10 12:45:00-04:00,15112.0,15123.0,15103.25,15120.0
2023-07-10 12:50:00-04:00,15120.0,15134.75,15117.0,15129.0
2023-07-10 12:55:00-04:00,15129.0,15138.25,15129.0,15138.25
2023-07-10 13:00:00-04:00,15138.25,15147.0,15133.0,15137.5
2023-07-10 13:05:00-04:00,15137.5,15156.0,15135.5,15149.5
2023-07-10 13:10:00-04:00,15149.5,15160.25,15146.75,15149.75
2023-07-10 13:15:00-04:00,15149.75,15156.75,15146.5,15148.0
2023-07-10 13:20:00-04:00,15148.25,15153.25,15142.0,15152.0
2023-07-10 13:25:00-04:00,15152.0,15157.5,15139.0,15145.5
2023-07-10 13:30:00-04:00,15145.5,15153.25,15145.0,15150.25
2023-07-10 13:35:00-04:00,15150.25,15166.5,15148.5,15166.5
2023-07-10 13:40:00-04:00,15166.5,15178.0,15158.75,15158.75
2023-07-10 13:45:00-04:00,15158.75,15160.25,15146.75,15154.5
2023-07-10 13:50:00-04:00,15154.5,15162.25,15148.75,15162.25
2023-07-10 13:55:00-04:00,15162.25,15166.75,15150.0,15151.25
2023-07-10 14:00:00-04:00,15151.25,15160.5,15148.75,15151.75
2023-07-10 14:05:00-04:00,15151.75,15158.0,15144.75,15152.25
2023-07-10 14:10:00-04:00,15152.25,15154.5,15138.5,15138.5
2023-07-10 14:15:00-04:00,15138.5,15146.25,15134.75,15142.75
2023-07-10 14:20:00-04:00,15142.75,15163.5,15141.5,15163.5
2023-07-10 14:25:00-04:00,15163.5,15174.75,15161.5,15172.0
2023-07-10 14:30:00-04:00,15172.0,15186.75,15168.75,15180.0
2023-07-10 14:35:00-04:00,15180.0,15191.5,15179.5,15188.5
2023-07-10 14:40:00-04:00,15188.5,15190.25,15172.0,15176.5
2023-07-10 14:45:00-04:00,15176.5,15179.5,15168.0,15168.75
2023-07-10 14:50:00-04:00,15168.75,15174.5,15164.5,15166.5
2023-07-10 14:55:00-04:00,15166.5,15170.75,15161.75,15169.75
2023-07-10 15:00:00-04:00,15169.75,15182.25,15169.75,15182.25
2023-07-10 15:05:00-04:00,15182.25,15190.25,15181.75,15188.5
2023-07-10 15:10:00-04:00,15188.5,15190.0,15175.75,15180.75
2023-07-10 15:15:00-04:00,15180.75,15184.25,15165.75,15171.0
2023-07-10 15:20:00-04:00,15171.0,15174.25,15164.5,15169.75
2023-07-10 15:25:00-04:00,15169.75,15174.25,15167.0,15170.5
2023-07-10 15:30:00-04:00,15170.5,15177.75,15160.75,15164.5
2023-07-10 15:35:00-04:00,15164.5,15173.0,15162.25,15170.0
