Date,Open,High,Low,Close
2023-07-20 09:30:00-04:00,4580.25,4580.75,4580.25,4580.75
2023-07-20 09:35:00-04:00,4580.75,4584.25,4580.75,4584.0
2023-07-20 09:40:00-04:00,4584.0,4592.25,4583.75,4592.25
2023-07-20 09:45:00-04:00,4592.25,4593.25,4590.25,4590.75
2023-07-20 09:50:00-04:00,4590.75,4591.75,4589.0,4591.25
2023-07-20 09:55:00-04:00,4591.25,4593.5,4590.75,4593.25
2023-07-20 10:00:00-04:00,4593.25,4593.5,4590.75,4592.25
2023-07-20 10:05:00-04:00,4592.25,4593.0,4590.5,4591.0
2023-07-20 10:10:00-04:00,4591.0,4591.5,4586.75,4587.0
2023-07-20 10:15:00-04:00,4587.0,4587.0,4583.5,4585.0
2023-07-20 10:20:00-04:00,4585.0,4586.75,4582.25,4583.25
2023-07-20 10:25:00-04:00,4583.25,4585.25,4580.5,4580.5
2023-07-20 10:30:00-04:00,4580.5,4580.5,4576.75,4577.75
2023-07-20 10:35:00-04:00,4577.75,4578.25,4575.0,4576.5
2023-07-20 10:40:00-04:00,4576.5,4577.5,4572.5,4572.75
2023-07-20 10:45:00-04:00,4572.75,4575.5,4571.0,4571.0
2023-07-20 10:50:00-04:00,4571.0,4575.5,4570.75,4575.5
2023-07-20 10:55:00-04:00,4575.5,4578.5,4575.0,4577.25
2023-07-20 11:00:00-04:00,4577.25,4580.75,4576.5,4580.0
2023-07-20 11:05:00-04:00,4580.0,4580.75,4578.25,4579.25
2023-07-20 11:10:00-04:00,4579.25,4583.75,4579.0,4583.75
2023-07-20 11:15:00-04:00,4583.75,4584.25,4581.5,4582.0
2023-07-20 11:20:00-04:00,4582.0,4583.0,4580.75,4580.75
2023-07-20 11:25:00-04:00,4580.75,4581.25,4579.25,4579.75
2023-07-20 11:30:00-04:00,4579.75,4581.0,4577.5,4577.5
2023-07-20 11:35:00-04:00,4577.5,4581.75,4577.25,4580.25
2023-07-20 11:40:00-04:00,4580.25,4583.25,4579.75,4582.0
2023-07-20 11:45:00-04:00,4582.0,4586.5,4582.0,4586.0
2023-07-20 11:50:00-04:00,4586.0,4586.0,4584.25,4584.5
2023-07-20 11:55:00-04:00,4584.5,4585.5,4581.5,4583.0
2023-07-20 12:00:00-04:00,4583.0,4585.0,4582.0,4583.25
2023-07-20 12:05:00-04:00,4583.25,4584.25,4582.5,4583.5
2023-07-20 12:10:00-04:00,4583.5,4586.25,4583.25,4586.25
2023-07-20 12:15:00-04:00,4586.25,4587.25,4585.25,4587.25
2023-07-20 12:20:00-04:00,4587.25,4589.0,4586.5,4588.75
2023-07-20 12:25:00-04:00,4588.75,4590.5,4586.5,4586.5
2023-07-20 12:30:00-04:00,4586.5,4587.0,4582.75,4583.5
2023-07-20 12:35:00-04:00,4583.5,4584.0,4581.75,4581.75
2023-07-20 12:40:00-04:00,4581.75,4582.5,4577.25,4577.25
2023-07-20 12:45:00-04:00,4577.25,4579.0,4576.25,4576.75
2023-07-20 12:50:00-04:00,4576.75,4580.25,4576.75,4579.0
2023-07-20 12:55:00-04:00,4579.0,4579.75,4578.5,4579.75
2023-07-20 13:00:00-04:00,4579.75,4581.25,4579.0,4579.75
2023-07-20 13:05:00-04:00,4579.75,4579.75,4577.0,4577.5
2023-07-20 13:10:00-04:00,4577.5,4578.5,4576.5,4578.25
2023-07-20 13:15:00-04:00,4578.25,4579.25,4576.25,4576.5
2023-07-20 13:20:00-04:00,4576.5,4579.0,4576.25,4578.5
2023-07-20 13:25:00-04:00,4578.5,4579.0,4575.25,4576.0
2023-07-20 13:30:00-04:00,4576.0,4578.5,4575.0,4575.5
2023-07-20 13:35:00-04:00,4575.5,4579.75,4575.0,4579.75
