Date,Open,High,Low,Close
2023-07-13 09:30:00-04:00,4494.14,4498.64,4490.39,4498.14
2023-07-13 09:35:00-04:00,4498.14,4500.39,4497.39,4497.39
2023-07-13 09:40:00-04:00,4497.39,4499.89,4497.39,4498.39
2023-07-13 09:45:00-04:00,4498.39,4499.14,4496.64,4497.89
2023-07-13 09:50:00-04:00,4497.89,4500.64,4497.89,4500.64
2023-07-13 09:55:00-04:00,4500.64,4500.89,4497.89,4499.89
2023-07-13 10:00:00-04:00,4499.89,4500.14,4497.89,4498.39
2023-07-13 10:05:00-04:00,4498.39,4499.39,4496.14,4499.14
2023-07-13 10:10:00-04:00,4499.14,4500.39,4496.14,4497.64
2023-07-13 10:15:00-04:00,4497.64,4498.89,4496.14,4496.39
2023-07-13 10:20:00-04:00,4496.39,4497.89,4493.89,4497.89
2023-07-13 10:25:00-04:00,4497.89,4497.89,4494.64,4494.64
2023-07-13 10:30:00-04:00,4494.64,4498.14,4494.39,4497.64
2023-07-13 10:35:00-04:00,4497.64,4500.14,4496.89,4498.39
2023-07-13 10:40:00-04:00,4498.39,4499.14,4497.14,4498.14
2023-07-13 10:45:00-04:00,4498.14,4499.64,4496.14,4497.39
2023-07-13 10:50:00-04:00,4497.39,4498.14,4495.89,4497.14
2023-07-13 10:55:00-04:00,4497.14,4499.64,4496.64,4499.64
2023-07-13 11:00:00-04:00,4499.64,4500.89,4499.14,4500.64
2023-07-13 11:05:00-04:00,4500.64,4500.89,4497.64,4498.64
2023-07-13 11:10:00-04:00,4498.64,4498.89,4495.39,4495.39
2023-07-13 11:15:00-04:00,4495.39,4498.14,4495.39,4497.89
2023-07-13 11:20:00-04:00,4497.89,4498.89,4495.89,4498.14
2023-07-13 11:25:00-04:00,4498.14,4498.64,4496.14,4496.64
2023-07-13 11:30:00-04:00,4496.64,4496.64,4494.64,4495.14
2023-07-13 11:35:00-04:00,4495.14,4497.89,4494.89,4497.64
2023-07-13 11:40:00-04:00,4497.64,4498.89,4496.89,4498.64
