Date,Open,High,Low,Close
2023-07-21 09:30:00-04:00,15560.61,15604.48,15544.48,15592.23
2023-07-21 09:35:00-04:00,15592.23,15604.23,15545.48,15546.48
2023-07-21 09:40:00-04:00,15546.48,15567.98,15538.98,15565.73
2023-07-21 09:45:00-04:00,15565.73,15588.73,15523.48,15531.48
2023-07-21 09:50:00-04:00,15531.48,15539.23,15511.48,15523.48
2023-07-21 09:55:00-04:00,15523.48,15534.23,15509.48,15509.48
2023-07-21 10:00:00-04:00,15509.48,15518.48,15465.98,15487.73
2023-07-21 10:05:00-04:00,15487.73,15508.73,15476.98,15496.86
2023-07-21 10:10:00-04:00,15496.86,15529.98,15489.48,15513.36
2023-07-21 10:15:00-04:00,15513.36,15532.86,15511.86,15521.48
2023-07-21 10:20:00-04:00,15521.48,15523.11,15474.73,15476.98
2023-07-21 10:25:00-04:00,15476.98,15478.73,15439.48,15440.23
2023-07-21 10:30:00-04:00,15440.23,15469.23,15436.73,15457.98
2023-07-21 10:35:00-04:00,15457.98,15477.36,15442.73,15445.73
2023-07-21 10:40:00-04:00,15445.73,15475.23,15443.23,15456.98
2023-07-21 10:45:00-04:00,15456.98,15506.23,15456.98,15498.36
2023-07-21 10:50:00-04:00,15498.36,15503.86,15469.48,15470.98
2023-07-21 10:55:00-04:00,15470.98,15474.48,15456.86,15468.73
2023-07-21 11:00:00-04:00,15468.73,15491.98,15468.73,15471.48
2023-07-21 11:05:00-04:00,15471.23,15513.23,15471.23,15511.73
2023-07-21 11:10:00-04:00,15511.73,15524.23,15500.86,15502.73
2023-07-21 11:15:00-04:00,15502.73,15507.98,15492.73,15492.98
2023-07-21 11:20:00-04:00,15492.98,15515.23,15490.98,15513.73
2023-07-21 11:25:00-04:00,15513.73,15519.23,15503.73,15518.61
2023-07-21 11:30:00-04:00,15518.61,15527.98,15498.98,15501.98
2023-07-21 11:35:00-04:00,15501.98,15506.98,15492.11,15497.11
2023-07-21 11:40:00-04:00,15497.11,15504.23,15473.73,15473.73
2023-07-21 11:45:00-04:00,15473.73,15500.36,15460.73,15498.73
2023-07-21 11:50:00-04:00,15498.73,15508.73,15475.61,15475.61
2023-07-21 11:55:00-04:00,15475.61,15495.23,15471.11,15495.23
2023-07-21 12:00:00-04:00,15495.23,15501.36,15478.98,15492.98
2023-07-21 12:05:00-04:00,15491.98,15492.73,15474.73,15477.23
2023-07-21 12:10:00-04:00,15477.23,15484.73,15466.73,15476.23
2023-07-21 12:15:00-04:00,15476.23,15487.48,15468.48,15483.23
2023-07-21 12:20:00-04:00,15483.23,15496.23,15478.23,15478.23
2023-07-21 12:25:00-04:00,15478.23,15480.23,15460.23,15460.23
2023-07-21 12:30:00-04:00,15460.23,15473.73,15459.98,15470.98
2023-07-21 12:35:00-04:00,15470.98,15473.98,15461.73,15470.23
2023-07-21 12:40:00-04:00,15470.23,15472.48,15443.98,15450.23
2023-07-21 12:45:00-04:00,15450.23,15457.48,15441.86,15457.48
2023-07-21 12:50:00-04:00,15457.48,15471.23,15454.48,15463.48
2023-07-21 12:55:00-04:00,15463.48,15464.98,15454.86,15464.23
2023-07-21 13:00:00-04:00,15464.23,15480.23,15459.98,15479.23
2023-07-21 13:05:00-04:00,15479.23,15486.98,15478.23,15482.48
2023-07-21 13:10:00-04:00,15482.48,15500.36,15480.98,15491.73
2023-07-21 13:15:00-04:00,15491.73,15504.73,15491.73,15497.98
2023-07-21 13:20:00-04:00,15497.98,15500.98,15491.36,15497.73
2023-07-21 13:25:00-04:00,15497.73,15510.61,15492.61,15510.11
2023-07-21 13:30:00-04:00,15510.11,15529.73,15505.98,15523.36
2023-07-21 13:35:00-04:00,15523.36,15526.36,15514.36,15525.98
2023-07-21 13:40:00-04:00,15525.98,15532.36,15509.73,15512.48
2023-07-21 13:45:00-04:00,15512.48,15517.98,15508.48,15515.36
2023-07-21 13:50:00-04:00,15515.36,15532.86,15515.36,15532.86
2023-07-21 13:55:00-04:00,15532.86,15539.61,15519.48,15533.73
2023-07-21 14:00:00-04:00,15533.73,15536.23,15511.48,15511.86
2023-07-21 14:05:00-04:00,15511.86,15515.61,15499.23,15508.98
2023-07-21 14:10:00-04:00,15508.98,15510.36,15469.61,15472.61
2023-07-21 14:15:00-04:00,15472.61,15493.73,15468.36,15490.36
2023-07-21 14:20:00-04:00,15490.36,15492.48,15477.98,15480.73
2023-07-21 14:25:00-04:00,15480.73,15487.98,15472.48,15482.98
2023-07-21 14:30:00-04:00,15482.98,15485.23,15468.98,15476.48
2023-07-21 14:35:00-04:00,15476.48,15490.98,15475.11,15481.48
2023-07-21 14:40:00-04:00,15481.48,15498.48,15479.23,15490.86
2023-07-21 14:45:00-04:00,15490.86,15500.48,15490.86,15494.48
2023-07-21 14:50:00-04:00,15494.48,15494.48,15473.98,15473.98
2023-07-21 14:55:00-04:00,15473.98,15473.98,15459.86,15461.98
2023-07-21 15:00:00-04:00,15461.98,15464.23,15445.73,15446.23
2023-07-21 15:05:00-04:00,15446.23,15450.48,15421.61,15422.48
2023-07-21 15:10:00-04:00,15423.73,15423.73,15410.23,15416.23
2023-07-21 15:15:00-04:00,15416.23,15433.48,15412.23,15433.48
2023-07-21 15:20:00-04:00,15433.48,15452.48,15419.48,15430.98
2023-07-21 15:25:00-04:00,15430.98,15442.73,15423.61,15436.98
2023-07-21 15:30:00-04:00,15436.98,15438.48,15415.98,15418.23
2023-07-21 15:35:00-04:00,15418.23,15434.73,15413.48,15420.73
2023-07-21 15:40:00-04:00,15420.73,15430.73,15414.23,15426.73
2023-07-21 15:45:00-04:00,15426.73,15443.73,15419.73,15428.86
2023-07-21 15:50:00-04:00,15428.86,15452.23,15425.36,15432.98
2023-07-21 15:55:00-04:00,15432.98,15436.98,15415.98,15427.61
