Date,Open,High,Low,Close
2023-07-18 09:30:00-04:00,15685.55,15685.55,15650.3,15654.3
2023-07-18 09:35:00-04:00,15654.3,15655.05,15633.05,15637.05
2023-07-18 09:40:00-04:00,15637.05,15665.68,15633.3,15639.3
2023-07-18 09:45:00-04:00,15639.3,15658.8,15639.3,15647.05
2023-07-18 09:50:00-04:00,15647.05,15650.18,15614.55,15634.8
2023-07-18 09:55:00-04:00,15634.8,15659.3,15629.68,15659.3
2023-07-18 10:00:00-04:00,15659.3,15664.55,15641.68,15645.68
2023-07-18 10:05:00-04:00,15645.68,15661.05,15638.55,15653.05
2023-07-18 10:10:00-04:00,15653.05,15663.43,15647.68,15652.8
2023-07-18 10:15:00-04:00,15652.8,15668.3,15646.43,15657.05
2023-07-18 10:20:00-04:00,15657.05,15660.93,15649.3,15651.8
2023-07-18 10:25:00-04:00,15651.8,15653.93,15634.05,15648.3
2023-07-18 10:30:00-04:00,15648.3,15648.3,15632.55,15643.05
2023-07-18 10:35:00-04:00,15643.05,15652.55,15640.05,15649.05
2023-07-18 10:40:00-04:00,15649.05,15667.3,15649.05,15664.68
2023-07-18 10:45:00-04:00,15664.68,15679.8,15663.18,15679.8
2023-07-18 10:50:00-04:00,15679.8,15679.93,15660.93,15664.8
2023-07-18 10:55:00-04:00,15664.8,15675.68,15659.8,15668.55
2023-07-18 11:00:00-04:00,15668.55,15677.93,15664.18,15677.8
2023-07-18 11:05:00-04:00,15677.8,15677.93,15669.55,15677.93
2023-07-18 11:10:00-04:00,15677.93,15687.68,15671.55,15676.05
2023-07-18 11:15:00-04:00,15676.05,15682.68,15671.55,15678.93
2023-07-18 11:20:00-04:00,15678.93,15681.05,15672.55,15677.18
2023-07-18 11:25:00-04:00,15677.18,15680.3,15661.18,15662.8
2023-07-18 11:30:00-04:00,15662.8,15675.93,15652.8,15671.55
2023-07-18 11:35:00-04:00,15671.55,15692.55,15665.8,15692.43
2023-07-18 11:40:00-04:00,15692.43,15716.05,15690.3,15711.05
2023-07-18 11:45:00-04:00,15711.05,15758.05,15709.8,15756.8
2023-07-18 11:50:00-04:00,15756.8,15766.55,15743.18,15749.43
2023-07-18 11:55:00-04:00,15749.43,15761.8,15748.43,15759.93
2023-07-18 12:00:00-04:00,15759.93,15770.8,15754.8,15767.3
2023-07-18 12:05:00-04:00,15767.3,15773.3,15757.8,15770.8
2023-07-18 12:10:00-04:00,15770.8,15773.3,15758.3,15760.8
2023-07-18 12:15:00-04:00,15760.8,15771.05,15756.18,15766.3
2023-07-18 12:20:00-04:00,15766.3,15773.8,15747.18,15747.18
2023-07-18 12:25:00-04:00,15747.18,15786.68,15747.18,15786.68
2023-07-18 12:30:00-04:00,15786.68,15793.55,15778.43,15792.93
2023-07-18 12:35:00-04:00,15792.93,15805.93,15790.05,15800.05
2023-07-18 12:40:00-04:00,15800.05,15802.93,15792.93,15800.8
2023-07-18 12:45:00-04:00,15800.8,15805.05,15789.05,15795.18
2023-07-18 12:50:00-04:00,15795.18,15796.93,15780.55,15781.05
2023-07-18 12:55:00-04:00,15781.05,15788.8,15774.93,15786.3
2023-07-18 13:00:00-04:00,15786.3,15802.05,15784.3,15797.55
2023-07-18 13:05:00-04:00,15797.55,15809.18,15797.3,15807.3
2023-07-18 13:10:00-04:00,15807.3,15818.3,15804.3,15816.3
2023-07-18 13:15:00-04:00,15816.3,15822.93,15809.8,15812.43
2023-07-18 13:20:00-04:00,15812.43,15814.55,15799.93,15800.05
2023-07-18 13:25:00-04:00,15800.05,15815.3,15800.05,15815.3
2023-07-18 13:30:00-04:00,15815.3,15827.93,15813.18,15827.8
