Date,Open,High,Low,Close
2023-07-11 09:30:00-04:00,4420.6,4424.1,4419.35,4424.1
2023-07-11 09:35:00-04:00,4424.1,4425.6,4422.35,4425.6
2023-07-11 09:40:00-04:00,4425.6,4426.6,4412.35,4416.1
2023-07-11 09:45:00-04:00,4416.1,4418.6,4415.1,4417.85
2023-07-11 09:50:00-04:00,4417.85,4418.85,4416.1,4418.35
2023-07-11 09:55:00-04:00,4418.35,4419.6,4414.6,4419.6
2023-07-11 10:00:00-04:00,4419.6,4419.6,4413.6,4413.85
2023-07-11 10:05:00-04:00,4413.85,4413.85,4410.1,4413.1
2023-07-11 10:10:00-04:00,4413.1,4413.6,4410.35,4411.1
2023-07-11 10:15:00-04:00,4411.1,4416.85,4410.6,4416.6
2023-07-11 10:20:00-04:00,4416.6,4419.1,4416.35,4418.35
2023-07-11 10:25:00-04:00,4418.35,4419.85,4417.85,4418.35
2023-07-11 10:30:00-04:00,4418.35,4419.35,4416.35,4416.6
2023-07-11 10:35:00-04:00,4416.6,4420.1,4416.1,4419.85
2023-07-11 10:40:00-04:00,4419.85,4422.6,4419.35,4422.6
2023-07-11 10:45:00-04:00,4422.6,4423.85,4420.6,4422.85
2023-07-11 10:50:00-04:00,4422.85,4423.35,4420.1,4421.85
2023-07-11 10:55:00-04:00,4421.85,4423.1,4420.85,4422.1
2023-07-11 11:00:00-04:00,4422.1,4425.1,4422.1,4424.85
2023-07-11 11:05:00-04:00,4424.85,4425.1,4420.35,4422.35
2023-07-11 11:10:00-04:00,4422.35,4425.35,4422.35,4425.1
2023-07-11 11:15:00-04:00,4425.1,4425.6,4420.6,4422.1
2023-07-11 11:20:00-04:00,4422.1,4424.1,4422.1,4422.6
2023-07-11 11:25:00-04:00,4422.6,4422.85,4420.1,4421.6
2023-07-11 11:30:00-04:00,4421.6,4421.6,4419.85,4420.35
2023-07-11 11:35:00-04:00,4420.35,4422.35,4419.85,4422.1
2023-07-11 11:40:00-04:00,4422.1,4423.35,4420.6,4422.1
2023-07-11 11:45:00-04:00,4422.1,4425.6,4420.85,4425.6
2023-07-11 11:50:00-04:00,4425.6,4427.85,4424.6,4427.6
2023-07-11 11:55:00-04:00,4427.6,4430.85,4426.35,4430.6
2023-07-11 12:00:00-04:00,4430.6,4433.1,4430.6,4432.35
2023-07-11 12:05:00-04:00,4432.35,4432.85,4429.1,4429.6
2023-07-11 12:10:00-04:00,4429.6,4431.6,4429.35,4430.85
2023-07-11 12:15:00-04:00,4430.85,4431.85,4429.35,4429.85
2023-07-11 12:20:00-04:00,4429.85,4430.85,4429.6,4429.85
2023-07-11 12:25:00-04:00,4429.85,4430.1,4420.85,4424.6
2023-07-11 12:30:00-04:00,4424.6,4425.85,4423.1,4424.6
2023-07-11 12:35:00-04:00,4424.6,4425.6,4424.1,4425.1
2023-07-11 12:40:00-04:00,4425.1,4425.6,4424.35,4424.85
2023-07-11 12:45:00-04:00,4424.85,4426.85,4424.1,4426.85
2023-07-11 12:50:00-04:00,4426.85,4428.85,4426.85,4428.35
2023-07-11 12:55:00-04:00,4428.35,4428.35,4426.1,4427.35
2023-07-11 13:00:00-04:00,4427.35,4429.1,4427.1,4429.1
2023-07-11 13:05:00-04:00,4429.1,4429.35,4426.35,4426.85
2023-07-11 13:10:00-04:00,4426.85,4426.85,4423.1,4424.85
2023-07-11 13:15:00-04:00,4424.85,4425.1,4422.85,4423.6
2023-07-11 13:20:00-04:00,4423.6,4424.6,4421.85,4423.1
2023-07-11 13:25:00-04:00,4423.1,4424.85,4422.85,4424.6
2023-07-11 13:30:00-04:00,4424.6,4425.35,4423.6,4424.35
2023-07-11 13:35:00-04:00,4424.35,4425.35,4423.35,4424.85
2023-07-11 13:40:00-04:00,4424.85,4425.1,4423.1,4424.35
2023-07-11 13:45:00-04:00,4424.35,4424.6,4421.1,4424.6
2023-07-11 13:50:00-04:00,4424.6,4424.6,4423.85,4424.35
2023-07-11 13:55:00-04:00,4424.35,4426.6,4423.1,4426.1
2023-07-11 14:00:00-04:00,4426.1,4427.35,4425.85,4426.85
2023-07-11 14:05:00-04:00,4426.85,4427.35,4426.1,4426.1
2023-07-11 14:10:00-04:00,4426.1,4426.35,4422.35,4423.6
2023-07-11 14:15:00-04:00,4423.6,4423.6,4421.35,4421.85
2023-07-11 14:20:00-04:00,4421.85,4421.85,4419.1,4419.85
2023-07-11 14:25:00-04:00,4419.85,4423.35,4418.6,4422.85
2023-07-11 14:30:00-04:00,4422.85,4423.85,4420.85,4421.6
2023-07-11 14:35:00-04:00,4421.6,4422.1,4419.6,4422.1
2023-07-11 14:40:00-04:00,4422.1,4425.1,4421.85,4425.1
2023-07-11 14:45:00-04:00,4425.1,4426.1,4423.85,4426.1
2023-07-11 14:50:00-04:00,4426.1,4427.85,4425.6,4427.1
2023-07-11 14:55:00-04:00,4427.1,4430.35,4426.6,4430.1
2023-07-11 15:00:00-04:00,4430.1,4430.6,4429.1,4430.35
2023-07-11 15:05:00-04:00,4430.35,4430.35,4427.1,4428.85
2023-07-11 15:10:00-04:00,4428.85,4429.35,4427.6,4427.6
2023-07-11 15:15:00-04:00,4427.6,4431.6,4427.35,4430.85
2023-07-11 15:20:00-04:00,4430.85,4432.1,4429.35,4431.6
2023-07-11 15:25:00-04:00,4431.6,4431.85,4430.6,4431.6
2023-07-11 15:30:00-04:00,4431.6,4431.6,4428.1,4428.85
2023-07-11 15:35:00-04:00,4428.85,4432.1,4428.6,4431.6
2023-07-11 15:40:00-04:00,4431.6,4436.1,4431.35,4435.85
2023-07-11 15:45:00-04:00,4435.85,4444.1,4435.85,4444.1
2023-07-11 15:50:00-04:00,4444.1,4445.85,4440.1,4440.1
2023-07-11 15:55:00-04:00,4440.1,4443.6,4438.85,4441.1
