Date,Open,High,Low,Close
2023-07-07 09:30:00-04:00,4400.1,4410.85,4399.35,4407.85
2023-07-07 09:35:00-04:00,4407.85,4408.85,4401.85,4404.85
2023-07-07 09:40:00-04:00,4404.85,4407.85,4403.1,4405.6
2023-07-07 09:45:00-04:00,4405.6,4412.1,4405.35,4411.85
2023-07-07 09:50:00-04:00,4411.85,4416.1,4411.85,4413.35
2023-07-07 09:55:00-04:00,4413.35,4416.1,4412.6,4415.85
2023-07-07 10:00:00-04:00,4415.85,4416.35,4412.85,4415.1
2023-07-07 10:05:00-04:00,4415.1,4415.35,4411.85,4413.1
2023-07-07 10:10:00-04:00,4413.1,4415.85,4412.1,4414.6
2023-07-07 10:15:00-04:00,4414.6,4415.1,4407.35,4411.6
2023-07-07 10:20:00-04:00,4411.6,4412.35,4409.6,4411.6
2023-07-07 10:25:00-04:00,4411.6,4412.1,4409.35,4409.85
2023-07-07 10:30:00-04:00,4409.85,4409.85,4402.35,4404.1
2023-07-07 10:35:00-04:00,4403.6,4410.1,4403.35,4407.85
2023-07-07 10:40:00-04:00,4407.85,4411.1,4407.35,4409.1
2023-07-07 10:45:00-04:00,4409.1,4411.85,4408.6,4410.6
2023-07-07 10:50:00-04:00,4410.6,4412.85,4409.85,4412.6
2023-07-07 10:55:00-04:00,4412.6,4413.6,4410.1,4413.1
2023-07-07 11:00:00-04:00,4413.1,4415.35,4412.6,4415.1
2023-07-07 11:05:00-04:00,4415.1,4415.6,4413.1,4413.85
2023-07-07 11:10:00-04:00,4413.85,4414.6,4412.6,4412.85
2023-07-07 11:15:00-04:00,4412.85,4413.85,4411.1,4412.85
2023-07-07 11:20:00-04:00,4412.85,4414.85,4412.35,4414.6
2023-07-07 11:25:00-04:00,4414.6,4414.85,4413.6,4413.6
2023-07-07 11:30:00-04:00,4413.6,4415.85,4413.6,4415.6
2023-07-07 11:35:00-04:00,4415.6,4417.6,4415.1,4416.35
2023-07-07 11:40:00-04:00,4416.35,4417.1,4414.6,4415.6
2023-07-07 11:45:00-04:00,4415.6,4416.6,4415.35,4416.35
2023-07-07 11:50:00-04:00,4416.35,4416.85,4413.35,4414.85
2023-07-07 11:55:00-04:00,4414.85,4418.35,4414.6,4418.1
2023-07-07 12:00:00-04:00,4418.1,4421.1,4418.1,4420.6
2023-07-07 12:05:00-04:00,4420.6,4422.1,4420.35,4421.6
2023-07-07 12:10:00-04:00,4421.6,4423.35,4420.85,4423.1
2023-07-07 12:15:00-04:00,4423.1,4424.6,4422.6,4424.35
2023-07-07 12:20:00-04:00,4424.35,4424.85,4422.35,4424.85
2023-07-07 12:25:00-04:00,4424.85,4425.35,4424.1,4425.1
2023-07-07 12:30:00-04:00,4425.1,4430.1,4425.1,4430.1
2023-07-07 12:35:00-04:00,4430.1,4434.85,4430.1,4433.6
2023-07-07 12:40:00-04:00,4433.6,4436.6,4433.35,4436.1
2023-07-07 12:45:00-04:00,4436.1,4436.6,4432.85,4434.35
2023-07-07 12:50:00-04:00,4434.35,4436.1,4433.85,4435.35
